AREA	BALDE	FICHEIRO	LINHA	TERMO	TRECHO
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	125	Leilao	<li style={liStyle}>Os lances são registados no smart contract LeilaoGUT na rede Ethereum mainnet. Os dados on-chain (endereço da carteira, valores, timestamps) são públi
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	126	leilão	<li style={liStyle}>Finalidade: funcionamento do leilão (pipeline de lance 100% on-chain).</li>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	126	lance	<li style={liStyle}>Finalidade: funcionamento do leilão (pipeline de lance 100% on-chain).</li>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	162	lances	<li style={liStyle}><strong style={{ color: COR.text }}>Supabase (supabase.com)</strong> — base de dados e armazenamento: dados de conta, lances, histórico, atividade, sa
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	163	lances	<li style={liStyle}><strong style={{ color: COR.text }}>Netlify (netlify.com)</strong> — backend serverless (funções): dados transitórios necessários às funções (ex.: pro
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Privacidade.jsx	219	lances	<li style={liStyle}>Dados pessoais de conta, atividade (atividade_utilizadores), lances, saldos, histórico e ficheiros associados à conta (Supabase + Blobs).</li>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	14	lance	{ label: "Argon2id (hash-wasm WASM)",       desc: "Gera prova de intenção off-chain imutável para cada lance. Impossível forjar retroativamente.", status: "ok" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	15	lance	{ label: "EIP-191 (Privy embedded wallet)", desc: "Assinatura criptográfica antes de enviar o lance. Confirma que a ação partiu do titular da carteira.", status: "ok" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	16	lances	{ label: "Rate Limit — 5 lances/min",       desc: "Token bucket client-side impede spam. Cooldown de 3 segundos entre lances consecutivos.", status: "ok" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	16	lances	{ label: "Rate Limit — 5 lances/min",       desc: "Token bucket client-side impede spam. Cooldown de 3 segundos entre lances consecutivos.", status: "ok" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	21	Leilao	{ label: "Auditoria on-chain",              desc: "Contrato LeilaoGUT verificado on-chain no Etherscan.", status: "em_breve" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Seguranca.jsx	182	Leilao	}}>Smart Contract LeilaoGUT</div>
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/Vitrine.jsx	8	leilão	// Esta rota COEXISTE com /mercado (página atual de leilão R-1 preservada).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	98	Leilao	tipoLeilao: "Programado · 24 h",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	114	Leilao	tipoLeilao: "Programado · 24 h",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	130	Leilao	tipoLeilao: "Relâmpago · 30 min – 1 h",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	146	Leilao	tipoLeilao: "Relâmpago · 30 min – 1 h",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	231	Leilão	title={timer.display === timerTravado() ? "Leilão em breve" : "Tempo restante do leilão"}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	231	leilão	title={timer.display === timerTravado() ? "Leilão em breve" : "Tempo restante do leilão"}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	252	Leilao	<Info label="Tipo" value={slot.tipoLeilao} small />
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	353	leilão	>{hrefOverride ? "Ir para o leilão →" : "Ver detalhes →"}</Link>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	384	Leilao	{slot.rotuloSecao} · {slot.tipoLeilao}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	426	leilão	ainda não está ativo no contrato. O CTA abaixo leva ao leilão atual
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	427	leilões	em produção (Edição R-1) — quando os 4 leilões paralelos da spec
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	442	leilão	>Ir para o leilão atual (R-1) →</Link>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	462	Leilão	return { texto: "● Programado 24h", cor: "#10b981", ariaLabel: "Leilão programado ativo agora" };
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	464	Leilão	return { texto: "● Ao vivo agora", cor: "#10b981", ariaLabel: "Leilão ativo agora" };
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Vitrine.jsx	466	leilão	return { texto: "Agendado", cor: "#94a3b8", ariaLabel: "Sem leilão ativo no horário atual" };
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Vitrine.jsx	724	lance	Vitrine em modo informativo · Pipeline de lance em <code style={{ color: "#f5a623" }}>/mercado</code> (Edição R-1, validada em produção).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/PrivyRoot.jsx	237	lance	// sem prompt + assinatura EIP-191 do lance sem modal). Trade-off de UX
FRONTEND	COMENTARIO	desafio-gut/frontend/src/PrivyRoot.jsx	239	lance	// e o valor do lance é validado no backend (anti-sniping MC28).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/edicao.js	20	lance	// habilita/bloqueia o lance é o `encerrado` do AppContext e o contrato
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/edicao.js	21	leilao	// on-chain, exatamente como antes (mesma promessa do lib/leilaoLock.js).
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/edicao.js	23	leilao	import { EM_BREVE_MODE, EM_BREVE_LABEL } from "../lib/leilaoLock.js";
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/edicao.js	54	lance	rotuloLongo: "Em andamento — lance já!",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/edicao.js	61	Leilão	rotuloLongo: "Leilão encerrado",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/edicao.js	92	Lances	*   - encerrado: veredito da FONTE A (Dashboard/TabelaLances/CardLance passam-no)
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/edicao.js	92	Lance	*   - encerrado: veredito da FONTE A (Dashboard/TabelaLances/CardLance passam-no)
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/edicao.js	125	Lances	// prazoTimestamp e NÃO no termino_em. Sem isso, o Dashboard e a TabelaLances
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	5	lances	*  - Máximo 5 lances por janela de 60 segundos por carteira
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	6	lances	*  - Cooldown de 3 segundos entre lances consecutivos
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	12	LANCES	const MAX_LANCES = 5;        // máximo por janela
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	13	lances	const COOLDOWN_MS = 3_000;   // cooldown entre lances
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	15	Lance	const buckets = new Map(); // address -> { count, windowStart, lastLance }
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	22	Lance	bucket = { count: 0, windowStart: now, lastLance: 0 };
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	29	lance	* Verifica se o endereço pode dar um lance agora.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	38	Lance	if (now - bucket.lastLance < COOLDOWN_MS) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	39	Lance	const restante = Math.ceil((COOLDOWN_MS - (now - bucket.lastLance)) / 1000);
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/rateLimiter.js	42	lance	motivo: `Aguarde ${restante}s antes do próximo lance.`,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	46	LANCES	if (bucket.count >= MAX_LANCES) {
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/rateLimiter.js	50	LANCES	motivo: `Limite de ${MAX_LANCES} lances por minuto atingido. Aguarde ${restante}s.`,
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/rateLimiter.js	50	lances	motivo: `Limite de ${MAX_LANCES} lances por minuto atingido. Aguarde ${restante}s.`,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/rateLimiter.js	58	lance	* Registra um lance consumido para o endereço.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	60	Lance	export function registrarLance(address) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/rateLimiter.js	63	Lance	bucket.lastLance = Date.now();
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/sanitize.js	13	lance	* Valida e sanitiza um valor de lance em centavos.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/sanitize.js	16	Lance	export function sanitizeLance(value) {
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	4	Leilao	// ─── ABI mínimo do contrato LeilaoGUT ───────────────────────────────────────
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/web3.js	6	Lance	"function darLance(string idEdicao, uint256 valorEmCentavos) public",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/web3.js	12	Lance	"event LanceDado(string idEdicao, address indexed lancador, uint256 valorEmCentavos, bool repetido, uint256 timestamp)",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	16	Lance	// darLance permanece para o legado Sepolia/localhost (R9). Estas entradas
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/web3.js	21	Lance	"event LanceComprometido(string idEdicao, address indexed lancador, bytes32 hashLance)",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/web3.js	21	Lance	"event LanceComprometido(string idEdicao, address indexed lancador, bytes32 hashLance)",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	82	lance	* Gera hash Argon2id do lance para fins de auditoria/log off-chain.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	85	Lance	export async function hashLance(address, idEdicao, valorEmCentavos) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	103	Lance	export async function assinarLance(signer, idEdicao, valorEmCentavos) {
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/utils/web3.js	105	Lance	"DESAFIOGUT — Confirmação de Lance",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	135	Lance	// seu próprio ciclo de sondagem, e havia dois a ouvir `LanceDado`
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	136	Lance	// (subscribeLanceDado e subscribeSaldoSenhas) mais um `SenhasCreditadas` = 3
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	192	lance	* Submete um lance on-chain chamando darLance(idEdicao, valorEmCentavos).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	192	Lance	* Submete um lance on-chain chamando darLance(idEdicao, valorEmCentavos).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	200	Lance	export async function enviarLance(signer, contratoEndereco, idEdicao, valorEmCentavos) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	205	Lance	const tx       = await contrato.darLance(idEdicao, valorEmCentavos);
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	211	Lance	* Inscreve um listener para o evento LanceDado da edição informada.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	213	lances	* não está autenticado (qualquer visitante vê lances entrando em tempo real).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	217	Lance	export function subscribeLanceDado(idEdicao, onLance) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	217	Lance	export function subscribeLanceDado(idEdicao, onLance) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	222	Lance	onLance({
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/web3.js	232	Lance	contrato.on("LanceDado", handler);
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/web3.js	235	Lance	try { contrato.off("LanceDado", handler); } catch {}
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	243	Lance	* Fonte de verdade do gate de darLance.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	259	Lance	*  - LanceDado(idEdicao, lancador, ...)     → usuário gastou 1 senha
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	267	Lance	* subscribeLanceDado, e mais à prova de variações do filter API entre
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	286	Lance	const onLance = (idEdicao, lancador, valorEmCentavos, repetido, timestamp, ev) => {
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/web3.js	289	Lance	kind:        "LanceDado",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/web3.js	296	Lance	contrato.on("LanceDado", onLance);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	296	Lance	contrato.on("LanceDado", onLance);
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/utils/web3.js	300	Lance	try { contrato.off("LanceDado", onLance); } catch {}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/utils/web3.js	300	Lance	try { contrato.off("LanceDado", onLance); } catch {}
FRONTEND	COMENTARIO	desafio-gut/frontend/src/utils/web3.js	301	Lance	// MC88.31 — NÃO destruir: provider partilhado (ver subscribeLanceDado).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/widgets/layout/AppLayout.jsx	20	leilão	// Ela existe para dar ambiente ao leilão; num ecrã de administração só baixa o
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/widgets/layout/BottomNav.jsx	23	Lances	{ path: "/mercado",  label: "Lances",   Icon: IconTarget,    end: false, ariaLabel: "Ir para Mercado de Lances" },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/widgets/layout/BottomNav.jsx	23	Lances	{ path: "/mercado",  label: "Lances",   Icon: IconTarget,    end: false, ariaLabel: "Ir para Mercado de Lances" },
FRONTEND	COMENTARIO	desafio-gut/frontend/src/widgets/layout/navModel.jsx	10	Lances	// rótulos curtos ("Início"/"Lances"/"Carteira") diferentes do desktop. Essa
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/widgets/layout/Sidebar.jsx	28	Lances	{ path: "/mercado",       label: "Mercado de Lances", icon: <IconTarget />,    end: false },
FRONTEND	COMENTARIO	desafio-gut/frontend/src/widgets/layout/Sidebar.jsx	73	Leilão	// comuns de Leilão (Dashboard de leilão, carteira pessoal, mercado, vitrine,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/widgets/layout/Sidebar.jsx	73	leilão	// comuns de Leilão (Dashboard de leilão, carteira pessoal, mercado, vitrine,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/admin-onchain.mjs	12	lance	// ⚠️ Continua sem `ethers`: `eth_getBalance` e `eth_blockNumber` são dois POST
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-lance.mjs	1	lance	// POST /.netlify/functions/auth-lance
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-lance.mjs	3	lance	// Resposta 200: { token, ttl }  — JWT { endereco, tipo:"lance-auth" } válido 10 min
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-lance.mjs	6	lance	// Emite token de autorização para lance-relampago após verificar que o
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/auth-lance.mjs	10	Lance	import { assinarLanceAuth } from "./_lib/jwt.mjs";
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/auth-lance.mjs	20	LANCE	const TTL_LANCE_AUTH = 10 * 60; // 10 min
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	35	lance	const rl = await aplicarRateLimit(req, "auth-lance", 10);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	86	lance	await registrarFalhaJwt(req, "auth-lance");
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	91	lance	await registrarFalhaJwt(req, "auth-lance");
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-lance.mjs	95	lance	// Emite JWT lance-auth
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/auth-lance.mjs	98	Lance	token = await assinarLanceAuth(endereco, TTL_LANCE_AUTH);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/auth-lance.mjs	98	LANCE	token = await assinarLanceAuth(endereco, TTL_LANCE_AUTH);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	100	lance	console.error("[auth-lance] assinarLanceAuth falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	100	Lance	console.error("[auth-lance] assinarLanceAuth falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/auth-lance.mjs	104	lance	console.info("[auth-lance] token emitido", { endereco });
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/auth-lance.mjs	105	LANCE	return jsonResponse({ token, ttl: TTL_LANCE_AUTH });
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-user.mjs	7	lance	// saldo-rs, renovacao-adesao, voucher). Idêntico ao auth-lance mas com:
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-user.mjs	8	lance	//   - tipo "user-session" (não "lance-auth")
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/auth-user.mjs	9	lance	//   - TTL padrão 24h (vs 10 min de lance-auth)
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/backup-blobs.mjs	27	lance	"lance-idem",
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/banners.mjs	12	lance	//   - Modo Cliente (Authorization Bearer JWT lance-auth + premium flag):
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/banners.mjs	29	Lance	import { verificarLanceAuth } from "./_lib/jwt.mjs";
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/banners.mjs	201	lance	//   2) Cliente (Authorization: Bearer <lance-auth JWT>).
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/banners.mjs	210	lance	return jsonError(401, "auth_obrigatorio", "envie admin (Bearer admin-JWT) OU Authorization: Bearer <lance-auth>");
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/banners.mjs	212	Lance	try { jwtPayload = await verificarLanceAuth(authToken); }
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/banners.mjs	215	lance	return jsonError(401, code, "JWT lance-auth inválido ou expirado");
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	34	Lance	import { simularVencedorMenorLance, rotuloVencedor, brlCentavos } from "./_lib/simulador.mjs";
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/chatbot.mjs	79	leilão	// criação ("quero criar", "criar edição", "novo leilão", "nova edição").
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	83	leilao	criar_edicao_wizard: /\bwizard\b|\bsetup\b|assistente|passo a passo|novo leilao|quero criar|\b(cri[ae]r?|abr[ae]|abrir)\b.*\bedic(ao|oes)\b|nova edic(ao|oes)|criar.*guiad
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	91	lances	dados_mercado:   /volume de lances|cotas comerciais|relatorio de mercado|dados de mercado/,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	93	leilao	simular_vencedor: /quem (ganha|ganharia|venceria|vence)|vencedor provisorio|se (o leilao )?terminasse agora|simul[ae]r?( o)? (resultado|vencedor)|apurar( agora)?/,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	95	leilao	pulso_edicao: /\bpulso\b|como esta (a edicao|o leilao|indo)|metric[ao]s|relatorio de (pulso|desempenho)|desempenho da edicao/,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/chatbot.mjs	1033	lance	// MC15.6 ITEM 5 — simular_vencedor (admin + corporativo). Menor lance único.
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1038	Lance	const sim = await simularVencedorMenorLance(edicaoId);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1046	Lances	totalLances: sim.totalLances,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1046	Lances	totalLances: sim.totalLances,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1047	lances	lancesUnicos: sim.lancesUnicos,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1047	lances	lancesUnicos: sim.lancesUnicos,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1117	licitantesUnicos	licitantesUnicos: m.licitantesUnicos,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1117	licitantesUnicos	licitantesUnicos: m.licitantesUnicos,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1120	Lances	totalLances: m.totalLances,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/chatbot.mjs	1120	Lances	totalLances: m.totalLances,
