AREA	BALDE	FICHEIRO	LINHA	COL	TERMO	TRECHO
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/lances-flash.mjs	2	21	lances	// Retorna array de lances flash do blob lances-relampago:{edicaoId}.
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/lances-flash.mjs	2	42	lances	// Retorna array de lances flash do blob lances-relampago:{edicaoId}.
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	10	12	LANCES	const BLOB_LANCES   = "lances-relampago";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/lances-flash.mjs	10	24	lances	const BLOB_LANCES   = "lances-relampago";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/lances-flash.mjs	16	20	lances	console.warn(`[lances-flash] Blobs ${name} indisponível:`, err?.message);
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/lances-flash.mjs	38	64	leilão	// MC28.1 R9: em mainnet a unicidade fica oculta durante o leilão (anti-bot).
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/lances-flash.mjs	41	59	leilão	"verificação de unicidade fica blindada durante o leilão na mainnet");
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	52	35	LANCES	const store = abrirStore(BLOB_LANCES);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	58	25	lances	rawLances = blob?.lances ?? [];
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/lances-flash.mjs	60	22	lances	console.warn("[lances-flash] verificar blob falhou:", err?.message);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	68	33	LANCES	const store = abrirStore(BLOB_LANCES);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	70	37	lances	return jsonResponse({ edicaoId, lances: [] });
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	76	24	lances	rawLances  = blob?.lances ?? [];
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/lances-flash.mjs	78	20	lances	console.warn("[lances-flash] leitura blob falhou:", err?.message);
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	79	37	lances	return jsonResponse({ edicaoId, lances: [] });
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	87	11	lances	const lances = rawLances.map((l) => ({
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/lances-flash.mjs	90	76	leilão	valor:          null,            // blindado — não revelar durante o leilão
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	97	64	lances	return jsonResponse({ edicaoId, ocultoAteConsolidar: true, lances });
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	106	9	lances	const lances = rawLances.map((l) => ({
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/lances-flash.mjs	115	35	lances	return jsonResponse({ edicaoId, lances });
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	12	32	lances	//   3. Anomalia 1 (burst): >5 lances do mesmo `lancador` na janela →
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	43	39	lances	const LIMIAR_BURST        = 5;     // lances/lancador na janela
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	61	25	lances	for (const [lancador, lances] of por) {
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	62	9	lances	if (lances.length > LIMIAR_BURST) {
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	63	38	lances	bursts.push({ lancador, count: lances.length, txHashes: lances.map((l) => l.txHash) });
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/monitor-onchain.mjs	63	63	lances	bursts.push({ lancador, count: lances.length, txHashes: lances.map((l) => l.txHash) });
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/notificacoes.mjs	11	8	lance	//   - lance_invalido    : reservado (sem fonte de dados própria — emitido vazio).
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/notificacoes.mjs	109	45	lances	mensagem: "Sistema em modo pânico — lances bloqueados.",
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/produtos.mjs	1	37	Leilão	// Produtos — Marketplace Local com Leilão de Menor Lance Único (MC15).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/produtos.mjs	1	53	Lance	// Produtos — Marketplace Local com Leilão de Menor Lance Único (MC15).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/purge-lances.mjs	1	35	lances	// POST /.netlify/functions/purge-lances
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/purge-lances.mjs	3	19	lances	// Deleta a chave lances-relampago:{edicaoId} no Netlify Blobs e remove
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/purge-lances.mjs	4	29	lance	// entradas relacionadas em lance-idem (cujo valor referencia o mesmo edicaoId).
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/purge-lances.mjs	13	12	LANCES	const BLOB_LANCES   = "lances-relampago";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	13	24	lances	const BLOB_LANCES   = "lances-relampago";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	14	24	lance	const BLOB_IDEM     = "lance-idem";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	20	26	lances	console.warn(`[purge-lances] Blobs ${name} indisponível:`, err?.message);
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/purge-lances.mjs	37	66	lances	// Endpoint destrutivo: sem este guard qualquer um apagaria os lances da edição ativa.
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/purge-lances.mjs	52	39	LANCES	const storeLances = abrirStore(BLOB_LANCES);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	61	28	lances	console.warn("[purge-lances] delete lances falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	61	43	lances	console.warn("[purge-lances] delete lances falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	77	32	lances	console.warn(`[purge-lances] inspeção idem ${key} falhou:`, err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	81	28	lances	console.warn("[purge-lances] list lance-idem falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	81	41	lance	console.warn("[purge-lances] list lance-idem falhou:", err?.message);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-lances.mjs	85	24	lances	console.info("[purge-lances] concluído", resultado);
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/purge-logs.mjs	29	4	lance	"lance-idem":       { dias: 13 * 30, tsKey: "criadoEm" },
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/recursos-app.mjs	8	44	leilão	// leitura → valores DEFAULT (PWA mantém o leilão ativo).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/referral.mjs	132	66	lance	// MC17.4.1 — recompensa IMEDIATA no registo (antes: só no 1.º lance).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/saldo-rs.mjs	6	53	lance	// pelas functions (PIX confirmado, comprar-senhas, lance-relampago).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/saldo-senhas.mjs	4	42	lances	//                  (ledger off-chain de lances programados)
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/saldo-senhas.mjs	9	49	lance	// padrão do saldo-rs. O ledger só é mutado por lance-relampago (modo
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/saldo-senhas.mjs	63	27	lances	// Ledger de consumo em lances programados (fail-soft: sem ledger, efetivo =
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/troco.mjs	7	17	lance	//       Bearer lance-auth (igual /comprar-senhas). Consome FIFO off-chain e credita
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/troco.mjs	52	82	lance	if (!authToken) return jsonError(401, "token_ausente", "Authorization: Bearer <lance-auth> obrigatório — obtenha via POST /auth-lance");
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/troco.mjs	52	131	lance	if (!authToken) return jsonError(401, "token_ausente", "Authorization: Bearer <lance-auth> obrigatório — obtenha via POST /auth-lance");
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/troco.mjs	57	91	lance	return jsonError(401, code, "token inválido ou expirado — obtenha novo via POST /auth-lance");
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/voucher.mjs	15	44	lance	//     headers: Authorization: Bearer <JWT lance-auth>
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/voucher.mjs	29	26	lance	//   - Resgate exige JWT lance-auth para garantir que o endereco_resgatador
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/voucher.mjs	30	51	lance	//     pertence a quem chamou — mesmo critério do lance-relampago.
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	163	14	lances	sb.from("lances").select("endereco"),
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	182	9	lances	const lances   = dados(rLances,   "lances");
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	182	38	lances	const lances   = dados(rLances,   "lances");
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	190	37	lances	if (cotas || saldo || creditos || lances) {
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	204	7	lances	lances:   lances   ? conta(lances,   (l) => l.endereco)             : null,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	204	17	lances	lances:   lances   ? conta(lances,   (l) => l.endereco)             : null,
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/admin-metricas.mjs	204	34	lances	lances:   lances   ? conta(lances,   (l) => l.endereco)             : null,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	1	31	Bid	// MC28.1 — Stateless Key-Per-Bid.
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	2	9	lance	// Cada lance é UMA chave isolada e imutável → ZERO read-modify-write, logo
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	6	11	bid	// Chave: bid:{edicaoId}:{endereco}:{sufixo aleatório}
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	8	8	lances	//     lances do mesmo utilizador no MESMO milissegundo nunca colidem (ITEM 2.2).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	9	23	bid	// Marcador de fecho: bid:{edicaoId}:consolidado  (idempotência da consolidação).
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	14	23	bids	const STORE        = "bids";
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	21	27	Bid	/** Monta a chave Key-Per-Bid com sufixo aleatório (anti-colisão). */
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	23	11	bid	return `bid:${edicaoId}:${String(endereco).toLowerCase()}:${randomUUID().slice(0, 8)}`;
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	26	14	lance	/** Grava um lance numa chave única e imutável. NUNCA sobrescreve outro lance. */
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	26	73	lance	/** Grava um lance numa chave única e imutável. NUNCA sobrescreve outro lance. */
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	33	35	lance	/** Lista exaustiva das chaves de lance de uma edição (paginação por cursor). */
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	35	19	bid	const prefix = `bid:${edicaoId}:`;
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	49	17	lances	/** Lê TODOS os lances de uma edição, em lotes paralelos limitados (anti-timeout). */
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	64	26	bid	await abrir().setJSON(`bid:${edicaoId}:consolidado`, {
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/bids-store.mjs	72	30	bid	return (await abrir().get(`bid:${edicaoId}:consolidado`, { type: "json" })) || null;
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/conta-delete.mjs	31	36	lances	const SUPA_DELETE_POR_ENDERECO = ["lances", "lojistas", "atividade_utilizadores"];
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/conta-delete.mjs	42	34	lance	const BLOBS_DELETE_POR_VALOR = ["lance-idem"];
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/_lib/conta-delete.mjs	50	48	lances	descricao: "Saldo de senhas e histórico de lances registrados no smart contract " +
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	6	41	bids	//   - getLances/addLance  → reutilizam bids-store.mjs (Key-Per-Bid, MC28).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	6	65	Bid	//   - getLances/addLance  → reutilizam bids-store.mjs (Key-Per-Bid, MC28).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	7	38	lances	//     ZERO alteração à blindagem de lances: apenas delegamos.
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	13	42	bids	import { gravarBid, listarBids } from "./bids-store.mjs";
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	45	17	lances	/** Lê todos os lances de uma edição (delega na paginação/paralelismo do MC28). */
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	51	18	lance	* Acrescenta um lance a uma edição (delega no Key-Per-Bid do MC28).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	51	56	Bid	* Acrescenta um lance a uma edição (delega no Key-Per-Bid do MC28).
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	52	5	lance	* `lance` deve conter pelo menos `endereco` (ou `lancador`); o restante vira
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	55	42	lance	export async function addLance(edicaoId, lance) {
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	56	20	lance	const endereco = lance?.endereco ?? lance?.lancador;
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	56	39	lance	const endereco = lance?.endereco ?? lance?.lancador;
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	57	64	lance	if (!endereco) throw new Error("[data-store-blobs] addLance: lance sem endereco/lancador");
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-blobs.mjs	58	52	lance	return gravarBid({ edicaoId, endereco, registro: lance });
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	16	8	lances	//   - lances: lances.payload (JSONB) guarda o registro imutável COMPLETO,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	16	16	lances	//   - lances: lances.payload (JSONB) guarda o registro imutável COMPLETO,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	17	29	Bid	//     espelhando o Key-Per-Bid dos Blobs; as colunas planas (edicao_id, endereco,
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	18	13	lance	//     hash_lance, valor_centavos) servem índices/queries.
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	27	14	LANCES	const TABELA_LANCES = "lances";
BACKEND	STRING-TECNICA	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	27	24	lances	const TABELA_LANCES = "lances";
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	30	24	lances	// leitura paginada de lances (ver getLances / K1 do MC33).
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	31	14	LANCES	const PAGINA_LANCES = 1000;
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	33	29	Bid	/** Monta uma chave Key-Per-Bid idêntica à dos Blobs (anti-colisão, MC28.1). */
BACKEND	TEXTO-UI	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	35	11	bid	return `bid:${edicaoId}:${String(endereco).toLowerCase()}:${randomUUID().slice(0, 8)}`;
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	72	16	lances	* Lê TODOS os lances de uma edição (ordem cronológica), devolvendo o registro
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	77	42	lance	* edições grandes e a apuração do menor lance único seria feita sobre dados
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	89	20	LANCES	.from(TABELA_LANCES)
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	94	36	LANCES	.range(desde, desde + PAGINA_LANCES - 1);
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	106	18	lance	* Acrescenta um lance a uma edição. Espelha o gravarBid dos Blobs: gera a chave
BACKEND	COMENTARIO	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	107	12	Bid	* Key-Per-Bid, guarda o registro completo (com a key) em payload e replica os
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	110	42	lance	export async function addLance(edicaoId, lance) {
BACKEND	IDENTIFICADOR	desafio-gut/frontend/netlify/functions/_lib/data-store-supabase.mjs	111	20	lance	const endereco = lance?.endereco ?? lance?.lancador;
